# Playlist Version: v20260926041132
# Generated At: 2026-09-26 04:11:32

央视频道,#genre
CCTV-14少儿,http://112.92.129.95:9898/hls/32/index.m3u8
CCTV-14少儿,http://120.238.94.82:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://120.198.95.220:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://120.196.235.42:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://112.66.103.105:8888/rtp/239.253.64.115:5140
CCTV-14少儿,http://221.232.196.180:7777/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://124.228.160.112:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14少儿,http://118.248.155.220:8889/udp/239.76.253.164:9000
 CCTV-15音乐,http://14.145.143.181:14022/rtp/239.77.1.239:5146
 CCTV-15音乐,http://113.90.154.189:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
 CCTV-15音乐,http://183.236.43.98:4013/udp/239.77.1.239:5146
 CCTV-15音乐,http://183.51.190.123:6633/rtp/239.77.1.239:5146
